ID,Name,Date,High,Low,Open,Close
7047,USD Coin,2019-10-14 23:59:59,0.99408,1.00317,1.00761,1.00275
7048,USD Coin,2019-10-15 23:59:59,0.996476,1.00295,1.01431,1.00429
7049,USD Coin,2019-10-16 23:59:59,0.99984,1.00431,1.01051,1.00468
7050,USD Coin,2019-10-17 23:59:59,1.001,1.00438,1.00824,1.00313
7051,USD Coin,2019-10-18 23:59:59,1.00062,1.00313,1.01513,1.00167
7052,USD Coin,2019-10-19 23:59:59,0.996503,1.00149,1.00843,1.00393
7053,USD Coin,2019-10-20 23:59:59,0.990779,1.0037,1.00735,1.0005
7054,USD Coin,2019-10-21 23:59:59,0.998845,1.00053,1.00476,1.00259
7055,USD Coin,2019-10-22 23:59:59,1.00002,1.00222,1.00676,1.00269
7056,USD Coin,2019-10-23 23:59:59,1.00045,1.0026,1.03509,1.00317
7057,USD Coin,2019-10-24 23:59:59,1.00195,1.00291,1.00772,1.00772
7058,USD Coin,2019-10-25 23:59:59,0.974553,1.00772,1.00927,1.00064
7059,USD Coin,2019-10-26 23:59:59,0.967926,1.00059,1.00889,0.998885
7060,USD Coin,2019-10-27 23:59:59,0.973098,0.998996,1.00686,1.00081
7061,USD Coin,2019-10-28 23:59:59,0.974623,1.0004,1.0064,1.00116
7062,USD Coin,2019-10-29 23:59:59,0.992215,1.00218,1.01231,0.999635
7063,USD Coin,2019-10-30 23:59:59,0.998396,1.00004,1.00794,1.00259
7064,USD Coin,2019-10-31 23:59:59,0.99635,1.0024,1.04058,1.00497
7065,USD Coin,2019-11-01 23:59:59,0.998652,1.00526,1.00902,1.00187
7066,USD Coin,2019-11-02 23:59:59,0.995357,1.00187,1.0099,1.00275
7067,USD Coin,2019-11-03 23:59:59,0.997735,1.00314,1.01253,1.00321
7068,USD Coin,2019-11-04 23:59:59,0.991435,1.00291,1.00694,1.00273
7069,USD Coin,2019-11-05 23:59:59,0.995417,1.00273,1.00833,1.00336
7070,USD Coin,2019-11-06 23:59:59,0.999218,1.00399,1.00665,1.00141
7071,USD Coin,2019-11-07 23:59:59,0.999596,1.00148,1.00904,1.0061
7072,USD Coin,2019-11-08 23:59:59,0.999713,1.00595,1.01449,1.0027
7073,USD Coin,2019-11-09 23:59:59,0.999435,1.00287,1.00671,0.999908
7074,USD Coin,2019-11-10 23:59:59,0.98754,1.00044,1.00948,1.0021
7075,USD Coin,2019-11-11 23:59:59,0.999296,1.00218,1.01213,1.00407
7076,USD Coin,2019-11-12 23:59:59,0.997958,1.00409,1.01104,1.00271
7077,USD Coin,2019-11-13 23:59:59,1.00053,1.00251,1.00856,1.00438
7078,USD Coin,2019-11-14 23:59:59,1.00097,1.00454,1.0147,1.00694
7079,USD Coin,2019-11-15 23:59:59,0.998942,1.00758,1.01511,1.00259
7080,USD Coin,2019-11-16 23:59:59,1.00238,1.00278,1.01098,1.00797
7081,USD Coin,2019-11-17 23:59:59,1.003,1.00797,1.01898,1.00822
7082,USD Coin,2019-11-18 23:59:59,1.00727,1.00841,1.0233,1.01363
7083,USD Coin,2019-11-19 23:59:59,1.00413,1.01421,1.02923,1.01022
7084,USD Coin,2019-11-20 23:59:59,1.00436,1.01022,1.02007,1.00701
7085,USD Coin,2019-11-21 23:59:59,1.00257,1.00658,1.0206,1.00404
7086,USD Coin,2019-11-22 23:59:59,0.992034,1.00404,1.01572,1.00125
7087,USD Coin,2019-11-23 23:59:59,0.99894,1.0011,1.01554,1.01174
7088,USD Coin,2019-11-24 23:59:59,1.00209,1.01199,1.01655,1.00888
7089,USD Coin,2019-11-25 23:59:59,0.987095,1.00813,1.01911,1.00039
7090,USD Coin,2019-11-26 23:59:59,0.996793,1.00012,1.01923,1.00793
7091,USD Coin,2019-11-27 23:59:59,0.985044,1.00243,1.02893,1.00749
7092,USD Coin,2019-11-28 23:59:59,1.00414,1.007,1.03153,1.00675
7093,USD Coin,2019-11-29 23:59:59,0.992705,1.00649,1.01642,1.00305
7094,USD Coin,2019-11-30 23:59:59,0.991826,1.00287,1.01313,0.997658
7095,USD Coin,2019-12-01 23:59:59,0.981535,0.997869,1.01117,0.99645
7096,USD Coin,2019-12-02 23:59:59,0.987113,0.996619,1.01347,0.998794
7097,USD Coin,2019-12-03 23:59:59,0.988956,0.998794,1.01239,1.00215
7098,USD Coin,2019-12-04 23:59:59,0.989386,1.00241,1.0132,1.00496
7099,USD Coin,2019-12-05 23:59:59,0.995629,1.00411,1.01434,1.00895
7100,USD Coin,2019-12-06 23:59:59,0.998641,1.00916,1.0118,1.00325
7101,USD Coin,2019-12-07 23:59:59,1.00204,1.00388,1.0097,1.00656
7102,USD Coin,2019-12-08 23:59:59,1.00209,1.00636,1.01384,1.00547
7103,USD Coin,2019-12-09 23:59:59,0.99631,1.0061,1.011,1.00575
7104,USD Coin,2019-12-10 23:59:59,1.00066,1.00588,1.0108,1.00634
7105,USD Coin,2019-12-11 23:59:59,1.00077,1.00681,1.01395,1.00077
7106,USD Coin,2019-12-12 23:59:59,0.995326,1.00075,1.0139,1.00697
7107,USD Coin,2019-12-13 23:59:59,1.00098,1.00678,1.00826,1.00306
7108,USD Coin,2019-12-14 23:59:59,1.00166,1.00332,1.01003,1.00687
7109,USD Coin,2019-12-15 23:59:59,0.997125,1.00687,1.0089,1.00569
7110,USD Coin,2019-12-16 23:59:59,1.00073,1.00571,1.01948,1.00362
7111,USD Coin,2019-12-17 23:59:59,0.994054,1.00362,1.02187,0.998726
7112,USD Coin,2019-12-18 23:59:59,0.993737,0.997872,1.0344,1.00905
7113,USD Coin,2019-12-19 23:59:59,0.996854,1.00934,1.02317,1.00982
7114,USD Coin,2019-12-20 23:59:59,1.00392,1.00982,1.01427,1.00571
7115,USD Coin,2019-12-21 23:59:59,1.00476,1.00566,1.00948,1.00775
7116,USD Coin,2019-12-22 23:59:59,0.998062,1.00776,1.00886,1.00209
7117,USD Coin,2019-12-23 23:59:59,0.995127,1.00159,1.00968,1.00058
7118,USD Coin,2019-12-24 23:59:59,0.999744,1.00119,1.02578,1.01024
7119,USD Coin,2019-12-25 23:59:59,1.0049,1.01024,1.02083,1.01294
7120,USD Coin,2019-12-26 23:59:59,0.996978,1.01294,1.01622,1.00505
7121,USD Coin,2019-12-27 23:59:59,0.997283,1.00534,1.02428,1.00864
7122,USD Coin,2019-12-28 23:59:59,1.00198,1.00864,1.01257,1.0024
7123,USD Coin,2019-12-29 23:59:59,0.99979,1.00253,1.02734,1.00528
7124,USD Coin,2019-12-30 23:59:59,1.00448,1.00615,1.01449,1.00936
7125,USD Coin,2019-12-31 23:59:59,1.00107,1.0092,1.01425,1.00373
7126,USD Coin,2020-01-01 23:59:59,1.00199,1.00373,1.00664,1.00408
7127,USD Coin,2020-01-02 23:59:59,1.00254,1.00443,1.01264,1.00502
7128,USD Coin,2020-01-03 23:59:59,0.988455,1.00536,1.00793,1.00527
7129,USD Coin,2020-01-04 23:59:59,1.00127,1.00482,1.01839,1.00947
7130,USD Coin,2020-01-05 23:59:59,1.00393,1.00875,1.01872,1.0085
7131,USD Coin,2020-01-06 23:59:59,0.999636,1.00907,1.01518,1.00312
7132,USD Coin,2020-01-07 23:59:59,0.997817,1.00365,1.01091,0.9995
7133,USD Coin,2020-01-08 23:59:59,0.992388,0.999983,1.01377,1.0046
7134,USD Coin,2020-01-09 23:59:59,0.99704,1.00361,1.01163,1.00703
7135,USD Coin,2020-01-10 23:59:59,0.994234,1.00829,1.01621,1.00082
7136,USD Coin,2020-01-11 23:59:59,0.995334,1.00123,1.00941,1.00253
7137,USD Coin,2020-01-12 23:59:59,0.997059,1.00204,1.01138,1.00432
7138,USD Coin,2020-01-13 23:59:59,1.00058,1.00421,1.01206,1.00432
7139,USD Coin,2020-01-14 23:59:59,0.994486,1.00535,1.01954,1.00237
7140,USD Coin,2020-01-15 23:59:59,0.992192,1.00154,1.02696,1.00117
7141,USD Coin,2020-01-16 23:59:59,0.998993,1.00107,1.00736,1.00267
7142,USD Coin,2020-01-17 23:59:59,0.998318,1.00252,1.00651,1.00452
7143,USD Coin,2020-01-18 23:59:59,0.999839,1.00415,1.00776,1.00532
7144,USD Coin,2020-01-19 23:59:59,0.99386,1.00508,1.02525,0.99729
7145,USD Coin,2020-01-20 23:59:59,0.996485,0.997347,1.00503,1.0008
7146,USD Coin,2020-01-21 23:59:59,0.997227,1.00067,1.00384,1.00264
7147,USD Coin,2020-01-22 23:59:59,0.998714,1.00202,1.00762,1.00162
7148,USD Coin,2020-01-23 23:59:59,0.995977,1.00147,1.00409,1.00088
7149,USD Coin,2020-01-24 23:59:59,0.994215,1.00102,1.00473,1.00279
7150,USD Coin,2020-01-25 23:59:59,0.998438,1.00311,1.00489,1.00204
7151,USD Coin,2020-01-26 23:59:59,0.99774,1.00209,1.01463,1.01218
7152,USD Coin,2020-01-27 23:59:59,1.0073,1.0122,1.02386,1.01912
7153,USD Coin,2020-01-28 23:59:59,1.00493,1.01908,1.02694,1.0242
7154,USD Coin,2020-01-29 23:59:59,1.01265,1.02437,1.02975,1.0251
7155,USD Coin,2020-01-30 23:59:59,1.02241,1.0244,1.05187,1.04403
7156,USD Coin,2020-01-31 23:59:59,1.02165,1.04363,1.04605,1.02837
7157,USD Coin,2020-02-01 23:59:59,1.02224,1.02859,1.03674,1.02755
7158,USD Coin,2020-02-02 23:59:59,1.02201,1.02754,1.03683,1.02821
7159,USD Coin,2020-02-03 23:59:59,1.02306,1.02821,1.03344,1.02643
7160,USD Coin,2020-02-04 23:59:59,1.01967,1.02554,1.02924,1.02444
7161,USD Coin,2020-02-05 23:59:59,1.0225,1.02418,1.0354,1.03187
7162,USD Coin,2020-02-06 23:59:59,1.02298,1.03201,1.03324,1.02466
7163,USD Coin,2020-02-07 23:59:59,1.01477,1.02456,1.02482,1.01693
7164,USD Coin,2020-02-08 23:59:59,1.0152,1.01729,1.02401,1.01954
7165,USD Coin,2020-02-09 23:59:59,1.01598,1.0192,1.04202,1.02458
7166,USD Coin,2020-02-10 23:59:59,1.01523,1.02353,1.03118,1.01886
7167,USD Coin,2020-02-11 23:59:59,1.00475,1.01827,1.02229,1.01491
7168,USD Coin,2020-02-12 23:59:59,1.01253,1.01453,1.03539,1.03314
7169,USD Coin,2020-02-13 23:59:59,1.01828,1.03348,1.0468,1.01912
7170,USD Coin,2020-02-14 23:59:59,1.01487,1.01865,1.02282,1.01672
7171,USD Coin,2020-02-15 23:59:59,1.00924,1.01672,1.03079,1.01125
7172,USD Coin,2020-02-16 23:59:59,1.00751,1.01133,1.02233,1.00963
7173,USD Coin,2020-02-17 23:59:59,1.00717,1.01101,1.01781,1.0119
7174,USD Coin,2020-02-18 23:59:59,1.00781,1.01168,1.03532,1.02122
7175,USD Coin,2020-02-19 23:59:59,1.00376,1.0208,1.04608,1.00741
7176,USD Coin,2020-02-20 23:59:59,1.00452,1.00714,1.01535,1.00951
7177,USD Coin,2020-02-21 23:59:59,1.00465,1.01044,1.01746,1.01122
7178,USD Coin,2020-02-22 23:59:59,0.996111,1.01073,1.01885,0.999922
7179,USD Coin,2020-02-23 23:59:59,0.991505,1.0006,1.00301,0.997281
7180,USD Coin,2020-02-24 23:59:59,0.995663,0.998121,1.00713,0.999537
7181,USD Coin,2020-02-25 23:59:59,0.995669,0.999405,1.0096,1.00034
7182,USD Coin,2020-02-26 23:59:59,0.997354,1.00017,1.01117,1.003
7183,USD Coin,2020-02-27 23:59:59,0.993636,1.00299,1.00659,1.00062
7184,USD Coin,2020-02-28 23:59:59,0.991701,1.00082,1.00764,0.992981
7185,USD Coin,2020-02-29 23:59:59,0.992683,0.993455,1.00529,1.00459
7186,USD Coin,2020-03-01 23:59:59,0.996994,1.00478,1.00654,1.00116
7187,USD Coin,2020-03-02 23:59:59,0.993333,1.00168,1.0042,0.994211
7188,USD Coin,2020-03-03 23:59:59,0.994381,0.994527,1.00546,1.00281
7189,USD Coin,2020-03-04 23:59:59,0.994155,1.00181,1.00468,1.00045
7190,USD Coin,2020-03-05 23:59:59,0.995663,1.00031,1.00569,1.00438
7191,USD Coin,2020-03-06 23:59:59,0.996876,1.00436,1.00557,0.997434
7192,USD Coin,2020-03-07 23:59:59,0.996589,0.996692,1.00865,1.00041
7193,USD Coin,2020-03-08 23:59:59,0.997013,1.00041,1.01622,1.0074
7194,USD Coin,2020-03-09 23:59:59,0.993796,1.00672,1.0088,1.00111
7195,USD Coin,2020-03-10 23:59:59,0.992133,1.00169,1.01671,1.00152
7196,USD Coin,2020-03-11 23:59:59,0.99454,1.00197,1.00603,0.997317
7197,USD Coin,2020-03-12 23:59:59,0.95781,0.997785,1.0791,1.04055
7198,USD Coin,2020-03-13 23:59:59,0.929222,1.03406,1.06042,1.00252
7199,USD Coin,2020-03-14 23:59:59,0.984917,1.00431,1.00756,1.0005
7200,USD Coin,2020-03-15 23:59:59,0.9945,0.998445,1.014,1.00314
7201,USD Coin,2020-03-16 23:59:59,0.972553,1.00249,1.04319,0.998603
7202,USD Coin,2020-03-17 23:59:59,0.955294,0.996377,1.00557,0.970238
7203,USD Coin,2020-03-18 23:59:59,0.966304,0.967938,1.00374,0.970124
7204,USD Coin,2020-03-19 23:59:59,0.949526,0.970124,1.0058,1.0021
7205,USD Coin,2020-03-20 23:59:59,0.960461,1.00105,1.01142,0.996585
7206,USD Coin,2020-03-21 23:59:59,0.985875,0.994919,1.01472,1.00091
7207,USD Coin,2020-03-22 23:59:59,0.979283,0.999033,1.01167,0.995936
7208,USD Coin,2020-03-23 23:59:59,0.963307,0.995936,1.00692,0.991021
7209,USD Coin,2020-03-24 23:59:59,0.983102,0.993658,1.01311,0.995982
7210,USD Coin,2020-03-25 23:59:59,0.98855,0.996095,1.00588,0.997522
7211,USD Coin,2020-03-26 23:59:59,0.99057,0.997522,1.00552,0.994056
7212,USD Coin,2020-03-27 23:59:59,0.987559,0.994389,1.02441,1.01216
7213,USD Coin,2020-03-28 23:59:59,0.993048,1.0122,1.01768,0.996872
7214,USD Coin,2020-03-29 23:59:59,0.976254,0.99757,1.00887,0.978038
7215,USD Coin,2020-03-30 23:59:59,0.975388,0.977026,1.00547,1.00547
7216,USD Coin,2020-03-31 23:59:59,0.991137,1.00373,1.0052,1.00133
7217,USD Coin,2020-04-01 23:59:59,0.966787,1.00133,1.00977,0.995747
7218,USD Coin,2020-04-02 23:59:59,0.987538,0.996031,1.00503,0.999603
7219,USD Coin,2020-04-03 23:59:59,0.99575,1.00055,1.0062,1.00067
7220,USD Coin,2020-04-04 23:59:59,0.994603,1.00042,1.01492,1.00158
7221,USD Coin,2020-04-05 23:59:59,0.997516,1.00186,1.00614,1.00151
7222,USD Coin,2020-04-06 23:59:59,0.990309,1.00265,1.00961,0.996729
7223,USD Coin,2020-04-07 23:59:59,0.990211,0.9957,1.00728,0.996328
7224,USD Coin,2020-04-08 23:59:59,0.98605,0.996104,1.0029,0.995847
7225,USD Coin,2020-04-09 23:59:59,0.993968,0.995506,1.00278,1.00151
7226,USD Coin,2020-04-10 23:59:59,0.990265,1.00125,1.00605,0.998971
7227,USD Coin,2020-04-11 23:59:59,0.980156,0.998971,1.00078,0.995007
7228,USD Coin,2020-04-12 23:59:59,0.988354,0.994384,1.00412,1.00407
7229,USD Coin,2020-04-13 23:59:59,0.991048,1.00352,1.01104,0.998423
7230,USD Coin,2020-04-14 23:59:59,0.989886,0.998585,1.00276,0.995927
7231,USD Coin,2020-04-15 23:59:59,0.967282,0.994888,1.00577,0.999661
7232,USD Coin,2020-04-16 23:59:59,0.980825,0.999647,1.00659,1.0011
7233,USD Coin,2020-04-17 23:59:59,0.994035,1.00075,1.0072,1.00564
7234,USD Coin,2020-04-18 23:59:59,0.993817,1.0061,1.00771,0.999885
7235,USD Coin,2020-04-19 23:59:59,0.994826,0.999326,1.01089,1.00606
7236,USD Coin,2020-04-20 23:59:59,0.997188,1.00567,1.00972,1.00219
7237,USD Coin,2020-04-21 23:59:59,0.996867,1.00343,1.00762,1.00243
7238,USD Coin,2020-04-22 23:59:59,0.996028,1.00203,1.00774,1.00053
7239,USD Coin,2020-04-23 23:59:59,0.982147,1.00033,1.00537,0.993808
7240,USD Coin,2020-04-24 23:59:59,0.98878,0.992689,1.00766,1.0062
7241,USD Coin,2020-04-25 23:59:59,0.994852,1.00623,1.00894,1.00397
7242,USD Coin,2020-04-26 23:59:59,0.993392,1.0042,1.00948,0.998956
7243,USD Coin,2020-04-27 23:59:59,0.995308,1.00012,1.00659,1.00231
7244,USD Coin,2020-04-28 23:59:59,0.998135,1.00254,1.00661,1.00422
7245,USD Coin,2020-04-29 23:59:59,0.990877,1.00392,1.01007,1.00515
7246,USD Coin,2020-04-30 23:59:59,0.99214,1.00483,1.00906,1.00182
7247,USD Coin,2020-05-01 23:59:59,0.998707,1.00182,1.00874,1.00492
7248,USD Coin,2020-05-02 23:59:59,0.996078,1.00584,1.00837,1.00251
7249,USD Coin,2020-05-03 23:59:59,0.99654,1.00309,1.00913,0.999296
7250,USD Coin,2020-05-04 23:59:59,0.998382,0.999697,1.00844,1.00265
7251,USD Coin,2020-05-05 23:59:59,0.99384,1.00215,1.00471,0.999119
7252,USD Coin,2020-05-06 23:59:59,0.99474,0.997192,1.01118,1.00807
7253,USD Coin,2020-05-07 23:59:59,0.989498,1.00807,1.01276,1.00092
7254,USD Coin,2020-05-08 23:59:59,0.994624,1.00092,1.00871,1.00399
7255,USD Coin,2020-05-09 23:59:59,0.996621,1.00417,1.00616,1.00211
7256,USD Coin,2020-05-10 23:59:59,0.988602,1.002,1.01035,1.00169
7257,USD Coin,2020-05-11 23:59:59,0.962439,1.00153,1.00526,0.997321
7258,USD Coin,2020-05-12 23:59:59,0.996716,0.996746,1.00552,1.00119
7259,USD Coin,2020-05-13 23:59:59,0.992232,1.00115,1.00362,1.00101
7260,USD Coin,2020-05-14 23:59:59,0.987995,0.998531,1.0087,0.996883
7261,USD Coin,2020-05-15 23:59:59,0.993883,0.996757,1.01756,1.00295
7262,USD Coin,2020-05-16 23:59:59,0.997301,1.00267,1.00409,0.999336
7263,USD Coin,2020-05-17 23:59:59,0.992698,0.999702,1.00461,1.00159
7264,USD Coin,2020-05-18 23:59:59,0.99401,1.00144,1.00815,1.00131
7265,USD Coin,2020-05-19 23:59:59,0.994299,1.00129,1.00756,0.995395
7266,USD Coin,2020-05-20 23:59:59,0.993936,0.994619,1.00938,0.999987
7267,USD Coin,2020-05-21 23:59:59,0.995218,1.00016,1.01193,1.002
7268,USD Coin,2020-05-22 23:59:59,0.997529,1.0026,1.00591,1.00314
7269,USD Coin,2020-05-23 23:59:59,0.996527,1.0027,1.00528,1.0046
7270,USD Coin,2020-05-24 23:59:59,0.996152,1.00467,1.0143,1.0024
7271,USD Coin,2020-05-25 23:59:59,0.996154,1.00149,1.00487,1.0023
7272,USD Coin,2020-05-26 23:59:59,0.994466,1.00207,1.00731,0.999371
7273,USD Coin,2020-05-27 23:59:59,0.993993,0.999371,1.00525,1.00233
7274,USD Coin,2020-05-28 23:59:59,0.993065,1.00217,1.00462,0.998959
7275,USD Coin,2020-05-29 23:59:59,0.997443,0.997983,1.00681,1.00242
7276,USD Coin,2020-05-30 23:59:59,0.996198,1.00261,1.00557,1.00328
7277,USD Coin,2020-05-31 23:59:59,0.999511,1.00328,1.00837,1.00247
7278,USD Coin,2020-06-01 23:59:59,0.982529,1.00218,1.00511,1.00244
7279,USD Coin,2020-06-02 23:59:59,0.984132,1.00272,1.00871,0.998905
7280,USD Coin,2020-06-03 23:59:59,0.998053,0.998807,1.00401,0.999941
7281,USD Coin,2020-06-04 23:59:59,0.995087,1.00009,1.00448,1.00137
7282,USD Coin,2020-06-05 23:59:59,0.998374,1.00156,1.0096,1.00286
7283,USD Coin,2020-06-06 23:59:59,0.995014,1.0034,1.00605,0.99827
7284,USD Coin,2020-06-07 23:59:59,0.995682,0.998252,1.00558,1.00167
7285,USD Coin,2020-06-08 23:59:59,0.995285,1.00178,1.00438,0.998395
7286,USD Coin,2020-06-09 23:59:59,0.997734,0.998345,1.00865,1.00292
7287,USD Coin,2020-06-10 23:59:59,0.988234,1.00292,1.00443,0.999465
7288,USD Coin,2020-06-11 23:59:59,0.996909,0.999465,1.00888,1.00231
7289,USD Coin,2020-06-12 23:59:59,1.00005,1.00238,1.00376,1.00149
7290,USD Coin,2020-06-13 23:59:59,1.00077,1.0025,1.00407,1.00102
7291,USD Coin,2020-06-14 23:59:59,0.996925,0.999935,1.0078,1.00457
7292,USD Coin,2020-06-15 23:59:59,0.999964,1.00457,1.01261,1.00093
7293,USD Coin,2020-06-16 23:59:59,0.998812,1.00102,1.00357,1.00015
7294,USD Coin,2020-06-17 23:59:59,0.999433,1.00014,1.00506,1.00118
7295,USD Coin,2020-06-18 23:59:59,0.99875,1.00147,1.00522,1.00231
7296,USD Coin,2020-06-19 23:59:59,0.997515,1.00297,1.00614,0.99849
7297,USD Coin,2020-06-20 23:59:59,0.991557,0.99849,1.00638,0.999228
7298,USD Coin,2020-06-21 23:59:59,0.995791,0.998519,1.00524,1.00221
7299,USD Coin,2020-06-22 23:59:59,0.989729,1.00214,1.00298,0.99619
7300,USD Coin,2020-06-23 23:59:59,0.990913,0.996651,1.00241,1.00198
7301,USD Coin,2020-06-24 23:59:59,0.999492,1.00196,1.0064,1.00176
7302,USD Coin,2020-06-25 23:59:59,0.994033,1.00194,1.00609,1.00006
7303,USD Coin,2020-06-26 23:59:59,0.998318,1.00082,1.00732,0.999839
7304,USD Coin,2020-06-27 23:59:59,0.999042,1.00009,1.01078,1.00382
7305,USD Coin,2020-06-28 23:59:59,0.998408,1.00382,1.00798,1.00291
7306,USD Coin,2020-06-29 23:59:59,0.99761,1.00092,1.01137,0.999404
7307,USD Coin,2020-06-30 23:59:59,0.997324,0.998912,1.00744,0.999703
7308,USD Coin,2020-07-01 23:59:59,0.997603,0.999958,1.00796,1.00033
7309,USD Coin,2020-07-02 23:59:59,0.997872,0.999833,1.00921,1.00575
7310,USD Coin,2020-07-03 23:59:59,0.997691,1.00593,1.00952,1.00024
7311,USD Coin,2020-07-04 23:59:59,0.994638,1.0001,1.00956,0.999576
7312,USD Coin,2020-07-05 23:59:59,0.995487,0.999201,1.00613,0.997817
7313,USD Coin,2020-07-06 23:59:59,0.993354,0.997817,1.00453,0.999207
7314,USD Coin,2020-07-07 23:59:59,0.992794,0.998442,1.00435,1.00015
7315,USD Coin,2020-07-08 23:59:59,0.998258,1.00021,1.00371,0.999224
7316,USD Coin,2020-07-09 23:59:59,0.998308,0.999224,1.00682,1.00367
7317,USD Coin,2020-07-10 23:59:59,0.997006,1.00349,1.00602,0.99993
7318,USD Coin,2020-07-11 23:59:59,0.997441,1.0002,1.00383,1.00082
7319,USD Coin,2020-07-12 23:59:59,0.99752,1.00079,1.0032,0.998243
7320,USD Coin,2020-07-13 23:59:59,0.995128,0.998243,1.00316,1.00243
7321,USD Coin,2020-07-14 23:59:59,0.997688,1.00243,1.00384,0.998808
7322,USD Coin,2020-07-15 23:59:59,0.997554,0.998682,1.0052,0.999521
7323,USD Coin,2020-07-16 23:59:59,0.998548,0.99936,1.00559,0.999943
7324,USD Coin,2020-07-17 23:59:59,0.997751,0.999669,1.00542,0.999219
7325,USD Coin,2020-07-18 23:59:59,0.997042,0.999219,1.00685,0.997559
7326,USD Coin,2020-07-19 23:59:59,0.994139,0.997522,1.00638,0.997108
7327,USD Coin,2020-07-20 23:59:59,0.997286,0.998,1.00479,0.99883
7328,USD Coin,2020-07-21 23:59:59,0.996163,0.998962,1.00441,0.997548
7329,USD Coin,2020-07-22 23:59:59,0.996273,0.997712,1.00522,1.0007
7330,USD Coin,2020-07-23 23:59:59,0.996281,1.00035,1.00381,0.997655
7331,USD Coin,2020-07-24 23:59:59,0.996235,0.997808,1.00203,0.998066
7332,USD Coin,2020-07-25 23:59:59,0.996396,0.998228,1.00171,0.997805
7333,USD Coin,2020-07-26 23:59:59,0.991875,0.997878,1.0033,0.997417
7334,USD Coin,2020-07-27 23:59:59,0.99342,0.997425,1.00537,0.998513
7335,USD Coin,2020-07-28 23:59:59,0.99619,0.996918,1.00452,0.998609
7336,USD Coin,2020-07-29 23:59:59,0.997218,0.998651,1.00769,1.00005
7337,USD Coin,2020-07-30 23:59:59,0.998021,1.0003,1.00376,0.999816
7338,USD Coin,2020-07-31 23:59:59,0.997397,0.999368,1.01307,1.00648
7339,USD Coin,2020-08-01 23:59:59,0.993233,1.00648,1.01143,0.996376
7340,USD Coin,2020-08-02 23:59:59,0.992635,0.996524,1.02043,0.997364
7341,USD Coin,2020-08-03 23:59:59,0.992855,0.997513,1.0028,1.00005
7342,USD Coin,2020-08-04 23:59:59,0.998004,1.00001,1.00247,1.00005
7343,USD Coin,2020-08-05 23:59:59,0.997234,1.00003,1.00245,1.00013
7344,USD Coin,2020-08-06 23:59:59,0.998984,0.999911,1.00156,1.00024
7345,USD Coin,2020-08-07 23:59:59,0.998585,1.00017,1.00395,1.00027
7346,USD Coin,2020-08-08 23:59:59,0.998416,1.00043,1.00177,0.999428
7347,USD Coin,2020-08-09 23:59:59,0.997802,0.999289,1.00446,1.00176
7348,USD Coin,2020-08-10 23:59:59,0.99799,1.00176,1.01461,1.00207
7349,USD Coin,2020-08-11 23:59:59,0.999963,1.00167,1.00643,1.002
7350,USD Coin,2020-08-12 23:59:59,0.997485,1.00196,1.00768,1.0042
7351,USD Coin,2020-08-13 23:59:59,0.996915,1.0044,1.00823,1.00501
7352,USD Coin,2020-08-14 23:59:59,0.99607,1.00519,1.01033,0.999605
7353,USD Coin,2020-08-15 23:59:59,0.996137,0.99965,1.00284,0.998965
7354,USD Coin,2020-08-16 23:59:59,0.994583,0.998965,1.0026,0.999266
7355,USD Coin,2020-08-17 23:59:59,0.994422,0.999266,1.00263,0.998022
7356,USD Coin,2020-08-18 23:59:59,0.995667,0.998166,1.00549,1.00134
7357,USD Coin,2020-08-19 23:59:59,0.999323,1.00081,1.00656,1.00158
7358,USD Coin,2020-08-20 23:59:59,0.997664,1.00168,1.00185,0.99972
7359,USD Coin,2020-08-21 23:59:59,0.997619,0.999707,1.00433,1.00243
7360,USD Coin,2020-08-22 23:59:59,0.998793,1.0023,1.00499,0.999939
7361,USD Coin,2020-08-23 23:59:59,0.998639,1.00016,1.00174,0.999468
7362,USD Coin,2020-08-24 23:59:59,0.997564,0.999399,1.00179,1.00063
7363,USD Coin,2020-08-25 23:59:59,0.999952,1.00036,1.0067,1.00171
7364,USD Coin,2020-08-26 23:59:59,0.999248,1.00179,1.00221,1.00139
7365,USD Coin,2020-08-27 23:59:59,0.999356,1.00106,1.00284,1.00129
7366,USD Coin,2020-08-28 23:59:59,0.999893,1.0016,1.00274,1.00171
7367,USD Coin,2020-08-29 23:59:59,1.00011,1.00148,1.00377,1.0026
7368,USD Coin,2020-08-30 23:59:59,0.997738,1.0026,1.00595,1.00126
7369,USD Coin,2020-08-31 23:59:59,0.998135,1.00078,1.00559,1.00391
7370,USD Coin,2020-09-01 23:59:59,0.997956,1.00365,1.00761,1.00119
7371,USD Coin,2020-09-02 23:59:59,0.997071,1.00051,1.00626,1.00019
7372,USD Coin,2020-09-03 23:59:59,0.998242,1.00083,1.00796,1.00303
7373,USD Coin,2020-09-04 23:59:59,0.997156,1.0042,1.01054,1.00346
7374,USD Coin,2020-09-05 23:59:59,1.00108,1.00376,1.01483,1.00473
7375,USD Coin,2020-09-06 23:59:59,0.997469,1.00473,1.0083,1.00108
7376,USD Coin,2020-09-07 23:59:59,0.999268,1.00173,1.00579,1.00154
7377,USD Coin,2020-09-08 23:59:59,0.995792,1.00163,1.00644,1.00349
7378,USD Coin,2020-09-09 23:59:59,0.999581,1.00362,1.0049,1.00189
7379,USD Coin,2020-09-10 23:59:59,0.998132,1.00205,1.01141,1.00274
